_text|_rt_count|_tweet_datetime
@NiggaCommentary: The more you watch it the funnier it gets      https://t.co/LzIBP2skDL|13713|Wed Feb 17 02:09:13 +0000 2016
@MashupTunes: Kendricks performance last night     https://t.co/cRWPYmcfuD|645|Wed Feb 17 02:09:13 +0000 2016
@meanpIastic: I FOUND THE LONGER VERSION https://t.co/EUbKWFvQCa|18119|Wed Feb 17 02:09:13 +0000 2016
@VSPxrn: What a time to have small boobs          https://t.co/iSbrsGIS0d|3291|Wed Feb 17 02:09:13 +0000 2016
@DavaFoxx: If you don't know... Now you know! #ImAPaulHeymanGirl #PaulHeyman #paulHeymanGirl #DavaFoxx @HeymanHustle https://t.co/fW0lmK   |1292|Wed Feb 17 02:09:21 +0000 2016
@officialjaden: A Team https://t.co/5RMPr3r7mT|778|Wed Feb 17 02:09:20 +0000 2016
@WeddingsGoals: The only problem I want to have in life      https://t.co/qviae5TKHO|10919|Wed Feb 17 02:09:20 +0000 2016
@_nurasyiqin: so my mum's friend received this for her bday and i can't help but cry for her https://t.co/mLSAifz1EJ|12521|Wed Feb 17 02:09:20 +0000 2016
@tylerjblackburn: .@AshBenzo @Sammy_menezees me three. I love you babe. #PLLchat|820|Wed Feb 17 02:09:20 +0000 2016
@Uber_Pix: Little Canadian Chipmunk eating a peanut https://t.co/fIosI4edfs|4047|Wed Feb 17 02:09:20 +0000 2016
@OnlyTrustAisha: The only Apple product that's loyal &amp; lasts forever              https://t.co/OfyWM9sDsb|3043|Wed Feb 17 02:09:20 +0000 2016
@francineeelise: I want to win @QueenKathrynbby Giveaway    #VoteKathrynFPP #KCA https://t.co/linUBxtrhd|956|Wed Feb 17 02:09:20 +0000 2016
@francineeelise: I want to win @QueenKathrynbby Giveaway    #VoteKathrynFPP #KCA https://t.co/linUBxtrhd|956|Wed Feb 17 02:09:20 +0000 2016
@FemaleTexts: Kylie Jenner is my face 24/7 https://t.co/kevREsG64O|1004|Wed Feb 17 02:09:20 +0000 2016
@francineeelise: I want to win @QueenKathrynbby Giveaway    #VoteKathrynFPP #KCA https://t.co/linUBxtrhd|956|Wed Feb 17 02:09:20 +0000 2016
@askisiah: I'm North. https://t.co/uUASz7RNul|1177|Wed Feb 17 02:09:20 +0000 2016
@unoemelio: For VOTES lang to... sino mas WAFU? :)  RT FOR ALDEN FAV FOR JAKE   #VoteMaineFPP #KCA https://t.co/URJM5u3hN0|725|Wed Feb 17 02:10:21 +0000 2016
@WORIDSTARHIPH0P: The more you watch it the funnier it gets      https://t.co/HNdWODyPAK|32071|Wed Feb 17 02:10:21 +0000 2016
@kanyewest: Also all Good Fridays songs will be on Tidal. Me and Kendrick got 40 songs and me and Young Thug got 40 songs. 40/40 club!!!|30353|Wed Feb 17 02:10:21 +0000 2016
@TheSoccerLifee: Holy trick shot          https://t.co/zgU0JigJ22|1341|Wed Feb 17 02:10:21 +0000 2016
@_SelenaFaye: Girl please take him back          @JordinSparks https://t.co/P5Hfao8hvj|5524|Wed Feb 17 02:10:21 +0000 2016
@tbhjuststop: homework and chill cause you cute but i still gotta get good grades|1230|Wed Feb 17 02:10:21 +0000 2016
@WORLDSTARC0MEDY: This looks so dope https://t.co/h4LGmNP61l|928|Wed Feb 17 02:10:21 +0000 2016
@WORIDSTARHIPH0P: The more you watch it the funnier it gets      https://t.co/HNdWODyPAK|32071|Wed Feb 17 02:10:21 +0000 2016
"@Lowkey: ""GIVE ME YOUR FUCK'N MONEY""   https://t.co/ZG42zNyUfJ"|1584|Wed Feb 17 02:10:21 +0000 2016
@Methone: How Shari Steele Plans To Take Tor Mainstream https://t.co/xkxlwPScH4|520|Wed Feb 17 02:10:21 +0000 2016
@ItsFoodPorn: Mini Chocolate Cakes https://t.co/ato14nq9HM|1364|Wed Feb 17 02:10:25 +0000 2016
@ThirtySecFights: HE ATE ALL THAT CONTACT      https://t.co/oGu6epq2ue|4869|Wed Feb 17 02:10:25 +0000 2016
@Dopelsland: School https://t.co/dshl5MH9oR|1370|Wed Feb 17 02:10:25 +0000 2016
@DaiIyManCandy: Thank me later. https://t.co/1ZTXC4ftVL|1036|Wed Feb 17 02:10:25 +0000 2016
@CauseWereGuys: This move was so underrated. https://t.co/NVl0oGcd7i|1727|Wed Feb 17 02:10:25 +0000 2016
@Louis_Tomlinson: @Harry_Styles Great bit of Bball there DAWWWG :)|69337|Wed Feb 17 02:10:25 +0000 2016
@LifelnWords: do you ever feel physically sick because you know you   re not good enough for anybody and you can   t do anything right and y   |945|Wed Feb 17 02:10:25 +0000 2016
@tinatbh: Mom: I already gave you money Me: https://t.co/AUyE2wwRyE|1297|Wed Feb 17 02:10:25 +0000 2016
@Mxkeee: She bottled him bitch doesn't like to be cheated on              https://t.co/1BkOBg7RZW|1160|Wed Feb 17 02:10:25 +0000 2016
@nouisbadwi: 35) humans don't deserve animals https://t.co/22BnOiTQ2l|675|Wed Feb 17 02:10:24 +0000 2016
@ChrisZavyen: Bitch that 7 niggas, smh you ain't slick https://t.co/bHLFot5BvX|1641|Wed Feb 17 02:10:24 +0000 2016
@WorIdStarComedy: What did we do to deserve dogs https://t.co/zKCDPjPZMv|664|Wed Feb 17 02:10:24 +0000 2016
@CommonWhiteGirI: When the teacher tells you to pick a partner and you look at your friend like https://t.co/YJdV6Sk9m8|823|Wed Feb 17 02:10:24 +0000 2016
@piercespears: This ignorant piece of shit won a Grammy. https://t.co/OFeS7dmAr6|9232|Wed Feb 17 02:10:24 +0000 2016
@WSHHFANS: hood olympics      https://t.co/Uf3EiLWKvD|1157|Wed Feb 17 02:11:28 +0000 2016
@JKCorden:    @justinbieber: Thanks for the ride to the Grammys @jkcorden. Gotta get that t zone. Lol https://t.co/nQN4NulEVb    No no, than   |10093|Wed Feb 17 02:11:28 +0000 2016
@SportsCenter: 20 years ago Happy Gilmore was released in theaters so put on your gold jacket, do the bull dance and feel the flow. http   |1767|Wed Feb 17 02:11:28 +0000 2016
@theseoulstory: Looks like GFRIEND SinB &amp; iKON Chanwoo were child models~! https://t.co/jdpuCFoiLV https://t.co/tt9venHsWU|580|Wed Feb 17 02:11:28 +0000 2016
@septicals: Tell me I   m cute or something so I can like roll my eyes at you but then blush when I think about it later|3370|Wed Feb 17 02:11:28 +0000 2016
@Tumblrallx: Beautiful      http://t.co/9BZ4ZcYoUN|2566|Wed Feb 17 02:11:28 +0000 2016
@THINGDUMBPPLSAY: The missing toe? https://t.co/9TBIRGiUi9|2419|Wed Feb 17 02:11:28 +0000 2016
@juliancamarena: Make a wish      #IWishFor|2511|Wed Feb 17 02:11:28 +0000 2016
@TheMattEspinosa: Incase yall missed it... https://t.co/udc9XuHs25 @ladygaga @Intel killed it!        #GRAMMYs #INTELinMUSIC #futuristic #ad #   |695|Wed Feb 17 02:11:28 +0000 2016
@meanpIastic: boys need to work on keeping their Instagram up to date with good pics. I can't show my mom some pic of a fish you caught    |1676|Wed Feb 17 02:11:27 +0000 2016
@CoolPetVideo: Fox Hole -  https://t.co/AyFjzfGwbx https://t.co/exETU9BppK|1440|Wed Feb 17 02:11:27 +0000 2016
@justinbieber: #Purpose is on @AppleMusic for $6.99 until tomorrow. Enjoy https://t.co/aGWFslPeYV https://t.co/DJJ4YZsnsm|22891|Wed Feb 17 02:11:27 +0000 2016
@accvracy: Girls who drop their best friends for their boyfriend... Wyd?|2842|Wed Feb 17 02:11:27 +0000 2016
@FreddyAmazin: When you feel your pockets and your phone isnt there anymore https://t.co/X8aN6B5TIq|548|Wed Feb 17 02:11:27 +0000 2016
@ericjcui: And yeezys.  https://t.co/GTsva0LXJU|2584|Wed Feb 17 02:11:27 +0000 2016
@Harry_Styles: Oh, @Louis_Tomlinson likes to hold his nipple in his mouth when he's driving. Stretchy nips.|131698|Wed Feb 17 02:11:27 +0000 2016
@FiremanGucch: When you Hispanic &amp; wanna sleep over your white friends house https://t.co/IhL3YEhAGq|519|Wed Feb 17 02:11:27 +0000 2016
@TheFunnyTeens: OH MY GOD I NEED THIS DOG      https://t.co/2MIJ3wSj8J|1496|Wed Feb 17 02:11:27 +0000 2016
@TheGRAMMYs: GRAMMY winner @justinbieber had the most aww-worthy #GRAMMYs red carpet moment last night https://t.co/VGyCFNIMrx https://t   |2031|Wed Feb 17 02:11:27 +0000 2016
@_MordeCaiTheDon: Lmfao back on da nawf with da racist white folks https://t.co/ZRBvqB4xfG|1305|Wed Feb 17 02:11:27 +0000 2016
@TheFemaleCloset: i need i need i need      https://t.co/aZheH4L8Q1|2309|Wed Feb 17 02:11:30 +0000 2016
@tattedkisspers: 1.) The best dad ever https://t.co/MInkqrmkMJ|3119|Wed Feb 17 02:11:30 +0000 2016
@Xx__Eric_xX: Bruh that is the most perfect timing I've ever seen. He couldn't even hear my music             https://t.co/Oc7hhX1hGV|2542|Wed Feb 17 02:11:30 +0000 2016
@tylerjblackburn: .@AshBenzo @Sammy_menezees me three. I love you babe. #PLLchat|830|Wed Feb 17 02:11:30 +0000 2016
@TrapicalGod: oh, right, i forgot, that shits only ok when you do it.|2861|Wed Feb 17 02:11:30 +0000 2016
"@SexTaIk: if we're texting and I say ""bye"" you're not supposed to let my stubborn ass go fuckass smfh"|3083|Wed Feb 17 02:11:30 +0000 2016
@LifelnWords: Before you give up    Think about why you held on for so long.|4836|Wed Feb 17 02:11:30 +0000 2016
@ShawnMendes: Also! Happy Valentines day!     |21982|Wed Feb 17 02:11:30 +0000 2016
"@gthot20: .@justinbieber back to No. 1 w/""Love Yourself"" on the @billboard #Hot100! https://t.co/ZXS67qkyYo"|8557|Wed Feb 17 02:11:30 +0000 2016
@taylorswift13: The moment it hits you. @jackantonoff  #GRAMMYs https://t.co/cKZDjZ3uWN|8536|Wed Feb 17 02:11:30 +0000 2016
@TheVampsBrad: Come on Jesse, you're coming on tour. https://t.co/0djZZU2J6f|2581|Wed Feb 17 02:11:30 +0000 2016
@Dory: The more you watch it the funnier it gets       https://t.co/gDEVfHNzBl|4828|Wed Feb 17 02:11:29 +0000 2016
@StationCDRKelly: Day 326. Colors of #sunset. #GoodNight from @space_station! #YearInSpace https://t.co/SBwFSPr2gt|1210|Wed Feb 17 02:12:32 +0000 2016
@ChrisMurphyCT: 80 sets of parents lost a child to gun violence today. That's America, @JebBush.  Do something about it.  https://t.co/o   |601|Wed Feb 17 02:12:32 +0000 2016
@JakeHunna: 2016 I'm looking to settle down with a cute female who likes rap music &amp; coffee|3162|Wed Feb 17 02:12:32 +0000 2016
@Dory: im actually the meanest person when im stressed. i would literally yell shut up to anything that is making noise|2071|Wed Feb 17 02:12:32 +0000 2016
@sexualgifs_: how i'm tryna be rn      https://t.co/WWYzWXatHE|15269|Wed Feb 17 02:12:32 +0000 2016
@DawsonDaGoat: Nah I fr can't breathe  https://t.co/JH8fYrKf0B|1326|Wed Feb 17 02:12:32 +0000 2016
@justjamiie: love this! https://t.co/eujxX8zSrn|5644|Wed Feb 17 02:12:32 +0000 2016
@WeddingsGoals: He shut down Times Square to propose to her             https://t.co/8AtyhqcBTk|1631|Wed Feb 17 02:12:32 +0000 2016
@littlenwanka: aye help a bro out     https://t.co/VOK1NKBSIr|3965|Wed Feb 17 02:12:32 +0000 2016
@WSHHFANS: hood olympics      https://t.co/Uf3EiLWKvD|1201|Wed Feb 17 02:12:32 +0000 2016
@ayylmao: When your parents send you to Catholic school for a better life, but you always remain a real nigga https://t.co/4Sl3KzLsMT|916|Wed Feb 17 02:12:31 +0000 2016
@DawsonDaGoat: Nah I fr can't breathe  https://t.co/JH8fYrKf0B|1326|Wed Feb 17 02:12:31 +0000 2016
@meanpIastic: boys need to work on keeping their Instagram up to date with good pics. I can't show my mom some pic of a fish you caught    |1681|Wed Feb 17 02:12:31 +0000 2016
@twaimz: okay why is there even fat in milk??? and what kind of fat is it? like is there fat just for milk? milk fat? why am i talking a   |876|Wed Feb 17 02:12:31 +0000 2016
@DawsonDaGoat: Nah I fr can't breathe  https://t.co/JH8fYrKf0B|1326|Wed Feb 17 02:12:31 +0000 2016
"@BlackPplVines: Caribbean girls are all devils. |                  |                                                                                       https://t.co/NRCzcPPPtb"|2086|Wed Feb 17 02:12:33 +0000 2016
@_ImTrillForReal: Twitter deleted it. Had to repost cuz this shit getting out of hand      http://t.co/xJeoTbONO6|40936|Wed Feb 17 02:12:33 +0000 2016
@CuteKidVines: When your song comes on              https://t.co/QrclYxysUV|3649|Wed Feb 17 02:12:32 +0000 2016
@emoceanalshawty: queen      https://t.co/XJS8zcFcbN|1246|Wed Feb 17 02:12:32 +0000 2016
@MTVteenwolf: Sundays are for catching up on #TeenWolf: https://t.co/guI96psgiT https://t.co/Y7sRCTXWzs|1632|Wed Feb 17 02:12:32 +0000 2016
@Snoopy: Thanks, @Woodstock.      https://t.co/oU35c0WmzX|890|Wed Feb 17 02:12:32 +0000 2016
"@Lowkey: ""GIVE ME YOUR FUCK'N MONEY""   https://t.co/ZG42zNyUfJ"|1679|Wed Feb 17 02:12:32 +0000 2016
@reIatabIe: OH MY GOD I NEED THIS DOG      https://t.co/d41TzgKVTl|638|Wed Feb 17 02:12:32 +0000 2016
"@iamnickvibes: ""Fuck what they talking, it aint like life come often Only thing worse than death is a regret filled coffin"""|513|Wed Feb 17 02:12:32 +0000 2016
@EW: #The100 characters sure have changed over 3 seasons   may they meet shampoo again: https://t.co/8xG6yV8Hea https://t.co/iYF4gAUT8d|629|Wed Feb 17 02:12:32 +0000 2016
@BlackPplVines: These Meek Mill roasts never end     https://t.co/igJttqhSbF|1641|Wed Feb 17 02:12:32 +0000 2016
@TweetLikeGirIs: me 99% of the time https://t.co/70HzLuzjhT|5381|Wed Feb 17 02:12:32 +0000 2016
@tvshowsbloopers: friends https://t.co/4A0rHMG0lh|1543|Wed Feb 17 02:12:32 +0000 2016
@bryan_white: Just finished a song!      #ALDUBStronger|2099|Wed Feb 17 02:12:32 +0000 2016
@CraveMyThoughts: this is what I call true love https://t.co/cwoVAJzCrK|4706|Wed Feb 17 02:12:32 +0000 2016
@Youngg_White: when you just start texting someone and you don't know their personality yet so you're constantly like https://t.co/NGigO   |11545|Wed Feb 17 02:12:32 +0000 2016
@BlackPplVines: When the quiet kid reaches for his bag after being roasted https://t.co/eUseNECiC2|2205|Wed Feb 17 02:13:34 +0000 2016
@Xx__Eric_xX: Bruh that is the most perfect timing I've ever seen. He couldn't even hear my music             https://t.co/Oc7hhX1hGV|2659|Wed Feb 17 02:13:34 +0000 2016
@jacobsartorius: I want a girlfriend!!!        |6226|Wed Feb 17 02:13:34 +0000 2016
@Gibron_Lastname: @FAFSA: We already gave you money.  Me:  https://t.co/XG3EFP0aGB|7521|Wed Feb 17 02:13:34 +0000 2016
@sexualgifs_: mood https://t.co/R2rnxAaFeF|12360|Wed Feb 17 02:13:34 +0000 2016
@TheAlexNevil: If I could have dinner with anyone, alive or dead, no question, I would want to be alive.|848|Wed Feb 17 02:13:34 +0000 2016
@5HonTour: Camila at Universal Music Group's 2016 GRAMMY After Party #4 https://t.co/IScEmTEWWu|531|Wed Feb 17 02:13:34 +0000 2016
@ScottieBeam: That split just took me all the way out.    https://t.co/iw39jUPrrz|13890|Wed Feb 17 02:13:34 +0000 2016
@twaimz: HE NEED SOME MILK|1523|Wed Feb 17 02:13:34 +0000 2016
@FIGHTlNG: You good?      https://t.co/B0IhS1VW9C|6400|Wed Feb 17 02:13:34 +0000 2016
@WhennBoys: RT for Ron Swanson Like for Hillary Clinton https://t.co/wbVyEjSAIU|1331|Wed Feb 17 02:13:34 +0000 2016
@kvttycat: I mean you piss me off but i'd do anything for you|754|Wed Feb 17 02:13:34 +0000 2016
@kvttycat: I mean you piss me off but i'd do anything for you|754|Wed Feb 17 02:13:34 +0000 2016
@WorIdStarComedy: The more you watch it the funnier it gets      https://t.co/Qua1oApdYY|23125|Wed Feb 17 02:13:34 +0000 2016
@DanRelates: I CANT WAIT FOR SUMMER     |940|Wed Feb 17 02:13:34 +0000 2016
@Heart_KL: Tip in life:  Dear young people, life is too short to control macho &amp; control ayu. https://t.co/OA4nWPccbi|901|Wed Feb 17 02:13:34 +0000 2016
@NotesForGirlz: do you ever look at your best friend and think MY LIFE WOULD SUCK WITHOUT YOU I LOVE YOU SO MUCH THX FOR EXISTING bc I d   |937|Wed Feb 17 02:13:34 +0000 2016
@Luke5SOS: Sounds live feels live, 3 days        https://t.co/UmXWqqqmHM|25003|Wed Feb 17 02:13:34 +0000 2016
@WSHHFANS: WHEN YO EX POST A PIC OF HER NEW DUDE https://t.co/chIbs3VGU8|4269|Wed Feb 17 02:13:34 +0000 2016
@kylaisgay: Mom: I already gave you money Me:  https://t.co/SXPG5b13mU|21373|Wed Feb 17 02:13:34 +0000 2016
@StationCDRKelly: It's a new day! Good morning from @space_station! #YearInSpace https://t.co/l83D9w0m0A|2552|Wed Feb 17 02:13:36 +0000 2016
@dreaa1_: When you're  lurking and see something you don't like https://t.co/VVWcxbELk0|2335|Wed Feb 17 02:13:36 +0000 2016
@SixSecondCover: this mashup is sooo relaxing              https://t.co/zf8sd7BwBG|23177|Wed Feb 17 02:13:36 +0000 2016
@will2down: Come on twitter help me out!! http://t.co/HAY4EJ83ZQ|95257|Wed Feb 17 02:13:36 +0000 2016
@SincerelyTumblr: ED SHEERAN IS AN ANGEL WE MUST PROTECT HIM AT ALL COSTS|685|Wed Feb 17 02:13:36 +0000 2016
@xKoah: When love at first sight becomes a reality. https://t.co/ysCmHkTYHC|11124|Wed Feb 17 02:13:36 +0000 2016
@ReIatabIefemale: every girl deserves to be with someone that takes pictures of her like this https://t.co/kAb4iAt3RG|956|Wed Feb 17 02:13:36 +0000 2016
@SteveStfler: There are two types of men... https://t.co/YC529SN9fv|514|Wed Feb 17 02:13:36 +0000 2016
@epPaulZimmer: Adele's voice is incredible     if I tried to sing like her I'd just sound like a dying cat    |1427|Wed Feb 17 02:13:36 +0000 2016
@SoDamnTrue: Still a little pissed I can   t fly or set things on fire with my mind|650|Wed Feb 17 02:13:36 +0000 2016
@lordflaconegro: This nigga gone get killed oneday lmaooo https://t.co/AubcyNn626|6735|Wed Feb 17 02:13:36 +0000 2016
@Tha5SOSFamily: Luke earlier!  #5SOSFam #BestFanArmy #iHeartAwards https://t.co/ObIABQ5K5v|517|Wed Feb 17 02:13:36 +0000 2016
@FemaleTexts: boys need to work on keeping their Instagram up to date with good pics. I can't show my mom some pic of a fish you caught    |3081|Wed Feb 17 02:13:36 +0000 2016
@sexualgifss: Slow tongue kissing be the shit                                     |1124|Wed Feb 17 02:13:36 +0000 2016
@AmazinVoices: This kids going to be famous one day          https://t.co/H5QM3A6OL9|3472|Wed Feb 17 02:13:36 +0000 2016
@candacecbure: Except this cuts off before her last note. Mic dropped. I'm dead. She's SO good. I        @ddlovato RT @yeIyahIovato:   https   |1000|Wed Feb 17 02:13:36 +0000 2016
@dylandauzat: Wish we could turn back time, to the good old days.|1518|Wed Feb 17 02:13:36 +0000 2016
@MaineAlden16: Beautiful poem by Cristy Smith  @aldenrichards02 @mainedcm  #ALDUB7thMonthsary      https://t.co/KI8SVo370g|621|Wed Feb 17 02:14:40 +0000 2016
@WorldStarFunny: They killed this !          https://t.co/esnhVZDyOr|3956|Wed Feb 17 02:14:40 +0000 2016
@shelleyhennig: Since it looks like @MTVteenwolf put my promo headshot through Fatbooth I'll use @dylanobrien x https://t.co/PQFYprjTqu|2252|Wed Feb 17 02:14:40 +0000 2016
@ChimsLDN: SHE RIPPED HER TONGUE OFF OMG https://t.co/1gHEKqXPAc|1120|Wed Feb 17 02:14:40 +0000 2016
@HotFreestyle: Driver's Seat Bars           https://t.co/6HkjLyCHuL|10604|Wed Feb 17 02:14:39 +0000 2016
@WorldStarFunny: WHY IS THIS SO FUNNY              https://t.co/NoDaYCtvnN|3665|Wed Feb 17 02:14:39 +0000 2016
@LawsOfSex: Text her something sweet while she's sleeping, so in the morning she wakes up with a smile on her face.       |547|Wed Feb 17 02:14:39 +0000 2016
@Footy_Jokes: Meanwhile, in Malaysia.            https://t.co/hz2S9lYVDE|3759|Wed Feb 17 02:14:39 +0000 2016
@FemaleTexts: Mom: I already gave you money Me: https://t.co/cCK9bIRT6J|2334|Wed Feb 17 02:14:39 +0000 2016
@lukew: Don't ever say you don't have choices on mobile. http://t.co/Atu3Ogi58j|6062|Wed Feb 17 02:14:39 +0000 2016
@analg0ddess: MAKE HIM FAMOUS                  https://t.co/R6Wroyipz3|1065|Wed Feb 17 02:14:40 +0000 2016
"@TweetLikeAGirI: sometimes all you can say is ""yikes"" &amp; then move on with your life"|1616|Wed Feb 17 02:14:40 +0000 2016
@WeLoveRobDyrdek: No need to talk like that https://t.co/kSrE0sdP97|1411|Wed Feb 17 02:14:40 +0000 2016
@tiaramvrie: Me when you first see me vs. me as soon as you talk to me. https://t.co/H34VKEEL2q|501|Wed Feb 17 02:14:40 +0000 2016
@PigsAndPlans: Kanye West's new album has gone gold... in illegal downloads. https://t.co/WyZUCspe1Z https://t.co/T2DumVGU0Q|907|Wed Feb 17 02:14:40 +0000 2016
@aseitzwald: No. 2 Democrat in the Georgia Senate flips from Clinton to Sanders.  https://t.co/dPSaEKLg5V|534|Wed Feb 17 02:14:40 +0000 2016
@buttouching: homework and chill cause you cute but i still gotta get good grades|1179|Wed Feb 17 02:14:40 +0000 2016
@LoveIyCouples: want a life with you https://t.co/ALrpQtrAKB|1942|Wed Feb 17 02:14:40 +0000 2016
@ThatGuyD_Lo: Diggy From DOPE.              https://t.co/X2bFj1vNIB|4408|Wed Feb 17 02:14:40 +0000 2016
@camerondallas: I've been wanting someone to come home too     |4699|Wed Feb 17 02:14:40 +0000 2016
"@amberwalters21: When ""I have a boyfriend"" no longer works so you have to resort to something else. https://t.co/u2aHnCHNzF"|23011|Wed Feb 17 02:14:40 +0000 2016
"@drvgvisual: At this point, ""tired"" is just a part of my personality."|1077|Wed Feb 17 02:14:40 +0000 2016
@RelatableQuote: Mom: I already gave you money Me: https://t.co/yZuENJlEAV|4124|Wed Feb 17 02:14:40 +0000 2016
@Xx__Eric_xX: Bruh that is the most perfect timing I've ever seen. He couldn't even hear my music             https://t.co/Oc7hhX1hGV|2711|Wed Feb 17 02:15:42 +0000 2016
@SportsCenter: 20 years ago Happy Gilmore was released in theaters so put on your gold jacket, do the bull dance and feel the flow. http   |1914|Wed Feb 17 02:15:42 +0000 2016
@SeIenaGDaily: Selena on the red carpet at the #GRAMMYs        https://t.co/smSiMMGO3f|623|Wed Feb 17 02:15:42 +0000 2016
@SexualGif: When boys slowly grab your neck and lean forward for a kiss     https://t.co/lf6Qy7KlxE|1738|Wed Feb 17 02:15:42 +0000 2016
@Louis_Tomlinson: Thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank yo   |438177|Wed Feb 17 02:15:42 +0000 2016
@madsetband: atlanta punk metal rap/rock band blending hardcore energy with a message. stay tuned. rt to help us out. https://t.co/K4GvS   |1582|Wed Feb 17 02:15:42 +0000 2016
@kanyewest: Education puts Americans into debt before they even get a chance to get started   |86638|Wed Feb 17 02:15:42 +0000 2016
@JennyMcCarthy: Yay!! So excited 4 my new @HealthPillow! I bought one for you too. Well, one of you. RT this tweet for chance 2 win! htt   |954|Wed Feb 17 02:15:42 +0000 2016
@TrapicalGod: oh, right, i forgot, that shits only ok when you do it.|2886|Wed Feb 17 02:15:42 +0000 2016
@NiallOfficial: Very important message here and all for a good cause. Please watch the video and share! https://t.co/JZlP9LeEru #FaceUpT   |92984|Wed Feb 17 02:15:42 +0000 2016
@OfficialSeanB_: Mom: I already gave you money Me: https://t.co/QqiupZL43U|4159|Wed Feb 17 02:15:42 +0000 2016
@WORIDSTARHIPH0P: The more you watch it the funnier it gets      https://t.co/HNdWODyPAK|32264|Wed Feb 17 02:15:42 +0000 2016
"@Lowkey: ""GIVE ME YOUR FUCK'N MONEY""   https://t.co/ZG42zNyUfJ"|1800|Wed Feb 17 02:15:42 +0000 2016
@MitchyCollins: @NiallOfficial Send help            |4289|Wed Feb 17 02:15:42 +0000 2016
@joanneprada: Tip of the day! One way to be successful is to take a detour. Scam, rob, lie. Cheat your way through life one step at a ti   |577|Wed Feb 17 02:15:42 +0000 2016
@CorbinGabrel12: Cmon mom https://t.co/pCWrrsx85n|48967|Wed Feb 17 02:15:44 +0000 2016
@WORIDSTARHIPH0P: mindset everyday https://t.co/QIYhR8nRyK|5565|Wed Feb 17 02:15:44 +0000 2016
@tssfaicha: 22. this is deadass my favorite vine https://t.co/7g2sOAB1qB|14949|Wed Feb 17 02:15:44 +0000 2016
@TeeqoFaZe: Giving away a Factory New Karambit Sapphire worth $2500! RETWEET and FOLLOW @TeeqoFaZe &amp; @CSGO_Wild to enter! https://t.co/Y   |14890|Wed Feb 17 02:15:44 +0000 2016
@zaynmalik: Can't wait for you to hear the next song :) did the video today|136282|Wed Feb 17 02:15:44 +0000 2016
"@30secondrock: Red Hot Chili Peppers - ""Californication"" https://t.co/fNApo6Xbx4"|1301|Wed Feb 17 02:15:44 +0000 2016
@kanyewest: All y'all so worried about being likable but only a few are concerned about being great!!!|92325|Wed Feb 17 02:15:44 +0000 2016
@TheTrippyPics: When you see someone talking shit online http://t.co/iYkTYOAQr9|56206|Wed Feb 17 02:15:44 +0000 2016
@CauseWereGuys: BRUH https://t.co/Sh5f2YDBW9|838|Wed Feb 17 02:15:44 +0000 2016
@ChrisZavyen: Bitch that 7 niggas, smh you ain't slick https://t.co/bHLFot5BvX|1814|Wed Feb 17 02:15:44 +0000 2016
@juliancamarena: Make a wish      #IWishFor|2804|Wed Feb 17 02:15:44 +0000 2016
@HotFreestyle: Driver's Seat Bars           https://t.co/6HkjLyCHuL|10615|Wed Feb 17 02:15:44 +0000 2016
"@ForbesSociety: ""Where do you want to be in 10 years from now?"" https://t.co/MdG9uW0cPy"|4767|Wed Feb 17 02:15:44 +0000 2016
@JoelOsteen: When you know you have God   s favor, you   ll pray bold prayers, dream big dreams, &amp; you   ll expect big things to happen.|4903|Wed Feb 17 02:15:44 +0000 2016
@Itspedrito: Terminou Love Yourself e come  ou Where Are U Now https://t.co/0N7sADdEMb|732|Wed Feb 17 02:15:44 +0000 2016
@WORIDSTARHIPH0P: This is so dope https://t.co/wsYnJVc6k0|1762|Wed Feb 17 02:15:44 +0000 2016
@mynamesdiana: quickest way to lose me is to think u got it like that|847|Wed Feb 17 02:16:48 +0000 2016
@KenndaIlJenner: Don't chase people. Be you, do your own thing and work hard. The right people who belong in your life will come to you,   |578|Wed Feb 17 02:16:48 +0000 2016
@paedme: which is vincent van gogh and which is domhnall gleeson 80% of people get this wrong https://t.co/ALUa7d5SB2|916|Wed Feb 17 02:16:48 +0000 2016
@WorldStarFunny: there's a million reasons why i should give you up, but the heart wants what it wants https://t.co/AWwEH9myjd|1683|Wed Feb 17 02:16:48 +0000 2016
@duhitzmark: Hope your having an amazing day        |877|Wed Feb 17 02:16:48 +0000 2016
@StationCDRKelly: Day 326. Colors of #sunset. #GoodNight from @space_station! #YearInSpace https://t.co/SBwFSPr2gt|1292|Wed Feb 17 02:16:48 +0000 2016
@TheGreysLife: story of my life https://t.co/YreQZoi13o|766|Wed Feb 17 02:16:48 +0000 2016
@TeeqoFaZe: Giving away a Factory New Karambit Sapphire worth $2500! RETWEET and FOLLOW @TeeqoFaZe &amp; @CSGO_Wild to enter! https://t.co/Y   |14916|Wed Feb 17 02:16:48 +0000 2016
@CoolestDate: Let's watch the sunset together          https://t.co/AFTJdDf1OJ|2639|Wed Feb 17 02:16:48 +0000 2016
@WORIDSTARHIPH0P: The more you watch it the funnier it gets      https://t.co/HNdWODyPAK|32309|Wed Feb 17 02:16:48 +0000 2016
@SassyAnimalPics: OH MY GOD I NEED THIS DOG      https://t.co/HuHiPeF80W|1585|Wed Feb 17 02:16:48 +0000 2016
