_text|_rt_count|_tweet_datetime
@brycesucc ew no. Nvrm. If anything the apple slices|0|Wed Feb 17 01:40:06 +0000 2016
"""You've a face like a bag of carrots"""|0|Wed Feb 17 01:40:06 +0000 2016
@NewJerzCulture: DOPE PROJECT:  @TheRealSeas x @RealShmi -Money Come Money Go Ep https://t.co/zHviAhN5IP #HashtagHipHop #RT #Retweet #Like|1|Wed Feb 17 01:40:06 +0000 2016
@JosselineFlore7 I was stating the obvious|0|Wed Feb 17 01:40:06 +0000 2016
@hilarysontag: Please  RT to save. Pledges needed for sweet SAMOA     A1065093 https://t.co/OBDf0q2NeZ|4|Wed Feb 17 01:40:06 +0000 2016
Did you see my latest review?      https://t.co/4XQVT1ngGz #bookbloggers #bookreview|0|Wed Feb 17 01:40:06 +0000 2016
Just finished @ContinuumSeries, stopped understanding it since season 1, but they put on a good show! Thanks @Rachel__Nichols @webstervictor|0|Wed Feb 17 01:40:06 +0000 2016
@ShutUpShante_ haha nah I'm still at office hours|0|Wed Feb 17 01:40:06 +0000 2016
Kim K.: Happy Valentine's Day Baby . . . Kanye: Give me a billion dollars.|0|Wed Feb 17 01:40:06 +0000 2016
@laaaynicorn: As a BJ we feel massive mtbd bc of their hiatus. As a VIP, we're all waiting for BB's delayed full album. As an IC, Hoon s   |1|Wed Feb 17 01:40:06 +0000 2016
@afloodofblood @2Sassy4321 Oh dear Lord, I think those words wayyyy to often on Twitter.|0|Wed Feb 17 01:40:06 +0000 2016
#LittleMonas, I know they're still in there     |0|Wed Feb 17 01:40:06 +0000 2016
@corkgeek @ISLrecognition @IrishDeafSoc @liannequigley  well done Graham!  How was the meeting?|0|Wed Feb 17 01:40:06 +0000 2016
marketo : Create a winning campaign by implementing these 6 #digitalmarketing strategies. https://t.co/ulxJdIFgPh     https://t.co/djoZ0sPpyn|0|Wed Feb 17 01:40:06 +0000 2016
@parkjiinwoo: STOOOP MARK MY BBASYYX https://t.co/ftfAUyCqJx|1|Wed Feb 17 01:40:06 +0000 2016
@OvandoSabri u.u ok|0|Wed Feb 17 01:40:06 +0000 2016
And I am a better person without him in mines.|0|Wed Feb 17 01:40:06 +0000 2016
Daily Market Comments for 17.2.2016 https://t.co/NSqeZl9Jvy|0|Wed Feb 17 01:40:06 +0000 2016
Good Morning VD Have a Great Day Take Care Lots Of Love to You All the Best VD For Your Shoots Stay Happy Always @Varun_dvn|0|Wed Feb 17 01:40:06 +0000 2016
Daily Market Comments for 17.2.2016 https://t.co/QZYGcgU91a|0|Wed Feb 17 01:40:06 +0000 2016
Daily Market Comments for 17.2.2016 https://t.co/cywCMGF1L2|0|Wed Feb 17 01:40:06 +0000 2016
Lol i suk|0|Wed Feb 17 01:40:06 +0000 2016
esperando ansiosamente a live de pillowtalk https://t.co/h7yXpQoX60|0|Wed Feb 17 01:40:06 +0000 2016
@Graceannex18: Happy Birthday!         @nico_ezidore|1|Wed Feb 17 01:40:06 +0000 2016
i had the best morning ever and it turned into the strangest day ever i feel like crying wtf|0|Wed Feb 17 01:40:06 +0000 2016
"@Hoop_MIA: South Miami | @smcobrabball  |defeats Coral Gables 64-61 in OT. #HoopMIA"|6|Wed Feb 17 01:40:06 +0000 2016
5 people followed me and one person unfollowed me // automatically checked by https://t.co/EGsfd3cyw4|0|Wed Feb 17 01:40:06 +0000 2016
i love the dark spot in his eye omg https://t.co/bkmqmp1kem|0|Wed Feb 17 01:40:06 +0000 2016
*sips lean once*  dat lean got me thoed|0|Wed Feb 17 01:40:06 +0000 2016
GO TEAM GO!!!  Congrats to the winning schools!  Click here: https://t.co/5mBrCOA417 https://t.co/3fAqdGObMs|0|Wed Feb 17 01:40:06 +0000 2016
@beckycloonan: My pickup line: https://t.co/M6YZ5P9G7U|2|Wed Feb 17 01:40:06 +0000 2016
@xLukesElbowx: Hey     want 6 free followers? all you have to do is follow me and rt this         https://t.co/Z6qM2EcPk4|5|Wed Feb 17 01:40:06 +0000 2016
@jemilysswaggy: Now Mona you know you only had to kiss Caleb out of a favor #PLL|1|Wed Feb 17 01:40:06 +0000 2016
@JRFegan @Nick_TCS it's gonna be really awesome when the Sox agree to terms with Dexter Fowler &amp; Ian Desmond. #Optimism|0|Wed Feb 17 01:40:06 +0000 2016
@OHIOSPIDERS: Yep, that sums it up! #SpidersNation #Baseball https://t.co/UQFzCnj4bb|1|Wed Feb 17 01:40:06 +0000 2016
When is your film coming out!!!!! I'm tired of waiting love I have to see it. I'm so proud of you. I love you @TheMattEspinosa #chattymatty|0|Wed Feb 17 01:40:06 +0000 2016
@wilonzky: Beautiful Photo. #ALDUBStronger https://t.co/Lrprmeu08c|2|Wed Feb 17 01:40:06 +0000 2016
@Spidermisses: Laugh &amp; Live Longer #ALDUBStronger|1|Wed Feb 17 01:40:06 +0000 2016
@SMKMigo: Damn that just fucked my day up     |1|Wed Feb 17 01:40:06 +0000 2016
Absolutely can't wait to see the GOAT @Cristiano Ronaldo     &amp; Real Madrid dismantle Roma tomorrow!! @ChampionsLeague https://t.co/PiOXa16FbH|0|Wed Feb 17 01:40:06 +0000 2016
"""@aysiaax: 39.) you believe in "" love """" yes"|0|Wed Feb 17 01:40:06 +0000 2016
"I added a video to a @YouTube playlist https://t.co/ed4mlNIvCl The Elder Scrolls Online ""High Elf Nightblade Walkthrough"" Episode 2"|0|Wed Feb 17 01:40:06 +0000 2016
I wanna grow down         |0|Wed Feb 17 01:40:06 +0000 2016
Ben got a new truck tn &amp; I got a new tenor. i'm ready|0|Wed Feb 17 01:40:06 +0000 2016
@haliewalker314: If you don't like me , that's your problem I don't give a shit    |1|Wed Feb 17 01:40:06 +0000 2016
@fuCkYouBiotch_ You could but you just don't want too|0|Wed Feb 17 01:40:06 +0000 2016
Me at the concert in July #SoundsLiveFeelsLive https://t.co/14R16uRYgx|0|Wed Feb 17 01:40:06 +0000 2016
@Tessamirrix: This!!!!!! https://t.co/aFhRNWmcmC|2|Wed Feb 17 01:40:06 +0000 2016
@peytonwoodrow: The song '7 years' by Lukas Graham got me feelin some typa way|2|Wed Feb 17 01:40:06 +0000 2016
one person followed me // automatically checked by https://t.co/zPvcEHnqnJ|0|Wed Feb 17 01:40:06 +0000 2016
Only a few days left until the big night. You don't want to miss out on this rewarding occasion! Msg me for tickets! https://t.co/rncfKLUlBb|0|Wed Feb 17 01:40:06 +0000 2016
@AyeeAcer We love you to BB     |0|Wed Feb 17 01:40:06 +0000 2016
"@AngeIicu ""I t-thought i was the only one around here..too."" She giggled softly ""Im Alphys, a-and you?"" https://t.co/ieEcM2gDLM"|0|Wed Feb 17 01:40:06 +0000 2016
Singapore     The First Day https://t.co/1cKOqYBNqO #blog|0|Wed Feb 17 01:40:06 +0000 2016
@goldinsnepbek yeah, now I can just procrastinate everything ever and play cookie clicker|0|Wed Feb 17 01:40:06 +0000 2016
im never gonna understand the modeling industry im sorry|0|Wed Feb 17 01:40:06 +0000 2016
@ArcticFox2016:           Patriots Who Dare... Join our fight to save America!     Click Here https://t.co/TM3sg8AXwm #BB4SP https://t.co/X4seUi   |4|Wed Feb 17 01:40:06 +0000 2016
You got me hypnotised I never felt this way You got my heart beating like an 808|0|Wed Feb 17 01:40:06 +0000 2016
this one fam on wattpad did she went to seventeen encore concert oml i hate her :(|0|Wed Feb 17 01:40:06 +0000 2016
@ShaleMarkets: RT: OilfieldExpo: Samson Oil &amp; Gas Updates Status of Foreman Butte  Acquisition https://t.co/bmQoevdWHo https://t.co/4XxQA   |2|Wed Feb 17 01:40:06 +0000 2016
When USPS tries to deliver your package but can't find your apartment so that wall-mounted bear bottle opener may not ever get to you         |0|Wed Feb 17 01:40:06 +0000 2016
Gr8 Article #economy #Trump2016 #SCPRIMARY  A return 2a goods- based manufacturing &amp; industry driven economic model. https://t.co/AKsQnga2JF|0|Wed Feb 17 01:40:06 +0000 2016
@Beyonce I wish I could see your show in Detroit! Always been my dream to see you! You're an inspiration to women everywhere! #speechless|0|Wed Feb 17 01:40:06 +0000 2016
.@mrclutch_2 @ScoutsFocus #Elite80 #Gboro a solid wing; very active on both ends of the floor; can handle the ball. https://t.co/R2rmhTC3Hp|0|Wed Feb 17 01:40:06 +0000 2016
@KamariaTheStoic: I need to stop complaining in general. my life is great, I'm super blessed. I just love to be dramatic lol|7|Wed Feb 17 01:40:06 +0000 2016
Don't ask me to follow you, corny|0|Wed Feb 17 01:40:06 +0000 2016
@withtheii: @wordshaker60 she is not cute and has no soul.|1|Wed Feb 17 01:40:06 +0000 2016
Animals really have it bad in my area, but there's a handful of organizations that are trying to help and I'm eternally grateful for them.    |0|Wed Feb 17 01:40:06 +0000 2016
@skotisonknight People are allowed to have their own opinions about alleged crimes. I also think OJ was guilty, even though he was acquitted|0|Wed Feb 17 01:40:06 +0000 2016
seriously?! big trip but no call because the stars did it. Proof of what I was saying earlier. Refs ignoring one team's penalties.|0|Wed Feb 17 01:40:06 +0000 2016
iPhone 4 - Now I know why Apple is going to make a small iPhone again - Tech Insider (blog) https://t.co/44wkljJpsu|0|Wed Feb 17 01:40:06 +0000 2016
In the Future, Ownerless Companies Will Live on the Blockchain via @SingularityHub https://t.co/piUhpoHnbg|0|Wed Feb 17 01:40:06 +0000 2016
@tbhcaniffxx: Almost 3am wtf am I doing|1|Wed Feb 17 01:40:06 +0000 2016
Yeah! This is true!! Life must go on after the storm that hit me 2013. I focus on positive and not entertain... https://t.co/wFFUpkXWpy|0|Wed Feb 17 01:40:06 +0000 2016
@jadebrie2 I have it on ebooks if u want it :-)|0|Wed Feb 17 01:40:06 +0000 2016
@yuckitskelsey: you like it, I love it.|1|Wed Feb 17 01:40:06 +0000 2016
@ncostello65 I was gonna say the same thing you did! Lol I wanna try both too.|0|Wed Feb 17 01:40:06 +0000 2016
@ANCALERTS: Zubiri: I am pro-Federalism. All presidential candidates should consider that.|3|Wed Feb 17 01:40:06 +0000 2016
@Gizmodo: Judge orders Apple to help the FBI crack San Bernardino shooter's iPhone https://t.co/ZocjP3WdSR https://t.co/eVzIPLJPkz|8|Wed Feb 17 01:40:06 +0000 2016
@Teryellee:             . Tht bih its cold          https://t.co/KIZ3Ofz8ky|1|Wed Feb 17 01:40:06 +0000 2016
@bbambz blog inspired me to cook today. Hummus and sesame cauliflower              https://t.co/PgykEXXHIb|0|Wed Feb 17 01:40:06 +0000 2016
A year ago I was in deep. Still am I guess, but I can breathe air now. But I have what I want, and that   s all I ever needed.|0|Wed Feb 17 01:40:06 +0000 2016
Lulled into a sense of security by the morning's warmth, I dress inadequately for the evening and am swiftly punished.|0|Wed Feb 17 01:40:06 +0000 2016
I found 313 people do not follow me back (via https://t.co/i3YqWF2q67)|0|Wed Feb 17 01:40:06 +0000 2016
@DanaPerino @Looise1 I never knew there was a wire-haired vizsla|0|Wed Feb 17 01:40:06 +0000 2016
Whichsoever are moderately surprising aspects about the 6 weekday party makeover?: ONJ|0|Wed Feb 17 01:40:06 +0000 2016
Test Tweet at 2016-02-17 01:41:03.140 +0000 60|0|Wed Feb 17 01:41:08 +0000 2016
@marshahorn66: For I know the plans I have for you, declares the Lord, plans for welfare and not for evil, to give you a future and a ho   |5|Wed Feb 17 01:41:08 +0000 2016
@_AliceMaze bc ya know, my life wouldn't be real. That's what I'm trying to say|0|Wed Feb 17 01:41:08 +0000 2016
   syachou55 February 17, 2016 at 10:30AM|0|Wed Feb 17 01:41:08 +0000 2016
one person followed me // automatically checked by https://t.co/P7252nFiSn|0|Wed Feb 17 01:41:08 +0000 2016
I love game days      |0|Wed Feb 17 01:41:08 +0000 2016
My friends think I'm too hard on myself, I think I'm not hard enough.|0|Wed Feb 17 01:41:08 +0000 2016
#digital #tech Mega bug may hit thousands of devices: A critical vulnerability has been discovered in some wid... https://t.co/NrbCUbSFGU|0|Wed Feb 17 01:41:08 +0000 2016
"@TheMattFowler: Pee-wee: [laughing] ""I know you are but what am I?""   [later at home, tears in eyes, staring into mirror]   Pee-wee: [wh   "|8|Wed Feb 17 01:41:08 +0000 2016
Get Weather Updates from The Weather Channel. 20:41:08|0|Wed Feb 17 01:41:08 +0000 2016
@FvckBoogie:              u ain't had to address the world     https://t.co/4hjKfOAB47|1|Wed Feb 17 01:41:08 +0000 2016
@kcwciibcbyboy: Dirty talk is a must during sex.|6|Wed Feb 17 01:41:08 +0000 2016
Kevin Sharp - Nobody Knows https://t.co/qUvbuVn4me|0|Wed Feb 17 01:41:08 +0000 2016
@HELLTITTY: I'm 22 years old https://t.co/SyTEFcyZh7|2|Wed Feb 17 01:41:08 +0000 2016
I'll second that! https://t.co/pxzfAi1ctF|0|Wed Feb 17 01:41:08 +0000 2016
A3: Capts each week are chosen based on evaluation all week. We seek to reward the guys that others truly would follow to the gates of hell.|0|Wed Feb 17 01:41:08 +0000 2016
#Grammys2016 Natalie Cole reaped what she sowed street walker junkie vomiting her mercurial self #amywhinehouse  https://t.co/IQKAf1ZTPm|0|Wed Feb 17 01:41:08 +0000 2016
If my nigga said fuck ya them I sorry fa ya|0|Wed Feb 17 01:41:08 +0000 2016
@amanda_xtina: notice how you didnt talk to me all day but its straight             |1|Wed Feb 17 01:41:08 +0000 2016
The photo combination sort of looks like that Hidden Pictures game from Highlights for Kids, where you're supposed to|0|Wed Feb 17 01:41:08 +0000 2016
Are you a salad lover? Try this Greek Salad ... - #weightloss #diet #fitness #health https://t.co/P9tIXcF6kt https://t.co/bW8YVZ2orB|0|Wed Feb 17 01:41:08 +0000 2016
@tatichin: Go ahead and create that GroupMe https://t.co/gykCNK3wRW|1|Wed Feb 17 01:41:08 +0000 2016
ok so i forgot to send y'all cute dms last night so i'm starting today watch out hoes|0|Wed Feb 17 01:41:08 +0000 2016
@GabrielaLureti: Life by Mitch https://t.co/HvuQ6wyIMR|6|Wed Feb 17 01:41:08 +0000 2016
@KentuckySRCCC: SAVE THE DATE for our annual @KYGOP Golf Outing hosted by Sen Maj Fl Ldr @damon_thayer in Georgetown on June 17 @CherryB   |8|Wed Feb 17 01:41:08 +0000 2016
@Dajour_elisee you fuckin petty      all you do is bring bad memories . I really had forgot about that shit|0|Wed Feb 17 01:41:08 +0000 2016
*S.10Ep.6  .@Annealiz1 She KNOWS how crazy we are. Pretty sure she wouldn't invite us to be with her IN PERSON if she was worried about Ep 6|0|Wed Feb 17 01:41:08 +0000 2016
Spiderwebs by No Doubt (at PT. Nissan Motor Indonesia)     https://t.co/1oqoN0yaL8|0|Wed Feb 17 01:41:08 +0000 2016
@isamoriaa: I hate feeling like I'm bothering ppl!|6|Wed Feb 17 01:41:08 +0000 2016
I've been snappin at everybody today and it's only 9:40 am ... lol.                     |0|Wed Feb 17 01:41:08 +0000 2016
I need his snapchat, Instagram , email, MySpace or something         he is just                 |0|Wed Feb 17 01:41:08 +0000 2016
@FranticOrangeJ: @BlazingRoselia @yamiAustin @Dat_Seb Still pretty cool though.|1|Wed Feb 17 01:41:08 +0000 2016
@corptrader: @DividendMaster @adoxen Buffet loses money value investing, does very well profiting from crony relationships #NewNormal|1|Wed Feb 17 01:41:08 +0000 2016
I dont trust ya babymama but we made a crazy film|0|Wed Feb 17 01:41:08 +0000 2016
@RSF_RWB: Tomorrow we are delivering the petition signatures to the White House with Holly Sterling, Cornel West https://t.co/Tv2E7np9Kv|5|Wed Feb 17 01:41:08 +0000 2016
Bm straight you know they hate me        |0|Wed Feb 17 01:41:08 +0000 2016
@schultz_zack: @ImJosefRakich hey man just want to say your my favorite natty body builder, I love all your videos and you're a big insp   |1|Wed Feb 17 01:41:08 +0000 2016
Get Weather Updates from The Weather Channel. 20:41:07|0|Wed Feb 17 01:41:08 +0000 2016
@rosen_courtney ur life.....can u pls end it|0|Wed Feb 17 01:41:08 +0000 2016
#Coins 90% #Silver Washington #Quarters - U.S. 3 #Coin Lot - (2)1939 +    https://t.co/z4ZjR2nLfS #Deals #Bargains https://t.co/yaOW89kBBm|0|Wed Feb 17 01:41:08 +0000 2016
Get Weather Updates from The Weather Channel. 20:41:08|0|Wed Feb 17 01:41:08 +0000 2016
@rketcham: Per @123TaylorRenee: Hanceville trailing Madison Academy 44-20 at the half.|1|Wed Feb 17 01:41:08 +0000 2016
Get Weather Updates from The Weather Channel. 20:41:08|0|Wed Feb 17 01:41:08 +0000 2016
Get Weather Updates from The Weather Channel. 20:41:08|0|Wed Feb 17 01:41:08 +0000 2016
caleb getting all protective over spencer makes me happy #PrettyLittleLiars|0|Wed Feb 17 01:41:08 +0000 2016
@technvsty: @_AceStylez cuz i done took em. where ur glo now|1|Wed Feb 17 01:41:08 +0000 2016
"@gomez362014: ""@vickyvette: I     #MILFS..... RT if you do too!!  @theRealJuliaAnn @VickyVette   https://t.co/4x861uByf8 https://t.co/oZYy   "|1|Wed Feb 17 01:41:08 +0000 2016
"@RoseGoldLion @Tatu_77 Right as I was typing it was thinking ""accident my ass"""|0|Wed Feb 17 01:41:08 +0000 2016
Get Weather Updates from The Weather Channel. 20:41:08|0|Wed Feb 17 01:41:08 +0000 2016
@StamieLA: Ifly w Loverboy. https://t.co/TdAywJZ5iY|1|Wed Feb 17 01:41:08 +0000 2016
@JeffreyGoldberg is the reason God related?|0|Wed Feb 17 01:41:08 +0000 2016
@amanda522 Lmao he barely touched him.|0|Wed Feb 17 01:41:08 +0000 2016
I'm so glad AUBREIGH is wearing underwear all the time now.|0|Wed Feb 17 01:41:08 +0000 2016
@yuriairia: Our friendship my kate #KCA #VoteMaineFPP  https://t.co/D53y7caZvu|4|Wed Feb 17 01:41:08 +0000 2016
Want to work at Supplemental Health Care? We're #hiring in #Fresno, CA! Click for details: https://t.co/WAGycqRfxN https://t.co/vLjMjO4FVv|0|Wed Feb 17 01:41:08 +0000 2016
I swear to god if she cant fuck, I only fuck once....dont believe me ask them lol|0|Wed Feb 17 01:41:08 +0000 2016
@MontaeeG: Nasty ass! https://t.co/7dS8t9ReQo|1|Wed Feb 17 01:41:08 +0000 2016
Handy hacks straight from a stylist's kit bag for every kind of fashion emergency https://t.co/MJpWLJ8ALW|0|Wed Feb 17 01:41:08 +0000 2016
@5SOS_CALMROWYSO: @5SOS @Luke5SOS @Calum5SOS @Ashton5SOS @Calum5SOS can you notice @Lucas_Ludwig0 HE'S SO FUCKING AWESOME.|4|Wed Feb 17 01:41:08 +0000 2016
I love Tim Burton but damn I'm glad that Superman movie he was going to make with Nicholas Cage didn't get made. #Turdfest|0|Wed Feb 17 01:41:08 +0000 2016
@ShowOut_Jr: Mood: https://t.co/vuv4GnA38T|2|Wed Feb 17 01:41:08 +0000 2016
@DarionGriggss i ask myself tht everyday bro rs.|0|Wed Feb 17 01:41:08 +0000 2016
@JoeBlak5 @Platty__ me everyday     |0|Wed Feb 17 01:41:10 +0000 2016
@kuwuakeda: I used to wonder how to make food-service employees at airports more friendly. Apparently, the solution was to replace them    |2|Wed Feb 17 01:41:10 +0000 2016
From SDxTech: Cisco Says Its Next-Gen Firewall Is More Next-Gen Than Yours https://t.co/dJshMe2aZ1|0|Wed Feb 17 01:41:10 +0000 2016
I added a video to a @YouTube playlist https://t.co/TpaG0OJFVU Junkie Kid &amp; BL3R - Hard House (Original Mix)|0|Wed Feb 17 01:41:10 +0000 2016
my jealousy has and always will get the best of me|0|Wed Feb 17 01:41:10 +0000 2016
@JustTxtMsgs: If I should ever fall in love again with someone new, it could never be the way I loved you.|6|Wed Feb 17 01:41:10 +0000 2016
QUIZ: Which Song Joong Ki Drama or Movie Are You?: The long-awaited drama comeback of heartthrob Song Joong Ki... https://t.co/r2xEm1L9eJ|0|Wed Feb 17 01:41:10 +0000 2016
@vergilspardajr @average_broseph I bet Tenryuu is his new waifu|0|Wed Feb 17 01:41:10 +0000 2016
@VicksPuff you're welcome. Mark was so incredibly passionate about the music. His liner notes on the CDs just proves it.|0|Wed Feb 17 01:41:10 +0000 2016
@Carlie_Tanner: #littlemonas just threw a curve ball. Caleb, who you been macking on???? #PrettyLittleLiars|1|Wed Feb 17 01:41:10 +0000 2016
"Intro Jabur || By: Hadsgf || Simples: https://t.co/ZTofMcDGHm via @YouTube"|0|Wed Feb 17 01:41:10 +0000 2016
@posinggreed I'm your gf|0|Wed Feb 17 01:41:10 +0000 2016
@BarrettoJulia12 love you sis       |0|Wed Feb 17 01:41:10 +0000 2016
I'm earning #mPLUSRewards in mPLUS Places. https://t.co/69emloNzrX|0|Wed Feb 17 01:41:10 +0000 2016
@ndshesdifferent: Mona kissed Caleb????? When????? #PrettyLittleLiars|1|Wed Feb 17 01:41:10 +0000 2016
@bryafna: summer      https://t.co/HGYigQvO5y|6|Wed Feb 17 01:41:10 +0000 2016
i had one of those before    |0|Wed Feb 17 01:41:10 +0000 2016
@Frank37393: NFL offseason is pure hell.|2|Wed Feb 17 01:41:10 +0000 2016
Love &amp; Peace: Greatest Hits for Kids by Various Artists 2010 Audio CD #LangenGospelChoir #Styles Langen Gospel Choir https://t.co/gaeqPRppkH|0|Wed Feb 17 01:41:10 +0000 2016
It's such a good way to clear your head|0|Wed Feb 17 01:41:10 +0000 2016
Focus on the solution, not the problem. Follow your heart, not your ego. Trust Allah, not people.|0|Wed Feb 17 01:41:10 +0000 2016
@Meghanlynn28: Man I really need a job|4|Wed Feb 17 01:41:10 +0000 2016
@grantlandis u go glen coco|0|Wed Feb 17 01:41:10 +0000 2016
Lets talk about sex, honey! Join me at https://t.co/5EV05ltBim|0|Wed Feb 17 01:41:10 +0000 2016
Making a drinking game with myself watching Friends|0|Wed Feb 17 01:41:10 +0000 2016
@TINYMANMUSIC: - This Is My Part Nobody Else Speak. This Light Of Mine.. Glory Be To God.|1|Wed Feb 17 01:41:10 +0000 2016
I'm not crazy, I'm just creatively insane!!!|0|Wed Feb 17 01:41:10 +0000 2016
nobody's gonna love me like you|0|Wed Feb 17 01:41:10 +0000 2016
@bball3_: &amp; emotions      https://t.co/OImGfOqwL1|10|Wed Feb 17 01:41:10 +0000 2016
8pm on a white table and fail to find other emotions|0|Wed Feb 17 01:41:10 +0000 2016
Include my hair and I'm almost as tall as @marshallplumlee https://t.co/9L2nIP7wcX|0|Wed Feb 17 01:41:10 +0000 2016
@jerkass10 You dissing everyone's favorite singers again?|0|Wed Feb 17 01:41:10 +0000 2016
I Want It That Way - ABS-CBN News Anchors and Reporters https://t.co/Vxrfg5dmXh|0|Wed Feb 17 01:41:10 +0000 2016
I'm convinced the kids I work with are the cutest little people in the whole world|0|Wed Feb 17 01:41:10 +0000 2016
@Broken_Grief: I swear these boys have an opinion about everything. Smdh|2|Wed Feb 17 01:41:10 +0000 2016
The things that are your cutiemark? ( @Mlp_Sparkle )|0|Wed Feb 17 01:41:10 +0000 2016
@BrandonHuffman My prayers go out to you and your family...especially your angel!!  #AveryStrong|0|Wed Feb 17 01:41:10 +0000 2016
Athanasia : yanderetohzuki, Did u know u c0uld get an iPh0ne 6s with zero cost? Go read my bi0 :) Thx https://t.co/fwTxwciyZr|0|Wed Feb 17 01:41:10 +0000 2016
@WakaFlocka: Real spit JC https://t.co/R78DdbCcil|10|Wed Feb 17 01:41:10 +0000 2016
See PASSIONATE!! Just like I describe us all the time!              https://t.co/YxVEfELWml|0|Wed Feb 17 01:41:10 +0000 2016
@JapersRink I want to like that tweet but I'm not sure if that's a good thing or not!|0|Wed Feb 17 01:41:10 +0000 2016
@BulletMC1 @ShuKz_AEP @WizzyMVP @JonnyB_COD @VinokTMT @eMoZeN_ @LitzuH ggs can you report pls?|0|Wed Feb 17 01:41:10 +0000 2016
I know I was shocked and super stoked  https://t.co/Td78asB2Id|0|Wed Feb 17 01:41:10 +0000 2016
@300fge_vello024: I stay in my own lane! That's the best way to be     it's so many people waiting on you're down falls|1|Wed Feb 17 01:41:10 +0000 2016
I hate when people tell me that i have basic tattoos, yes I know they are but they all have meaning to me. #LeaveMeBe|0|Wed Feb 17 01:41:10 +0000 2016
@MahoganyLOX posted a new video w/ @MerrellTwins      Go watch &amp; give it a thumbs up      Share with ur friends      https://t.co/TOaeS9J2Vs x18|0|Wed Feb 17 01:41:10 +0000 2016
@bhadpodcast: Live on Twitter! - we   ll be livetweeting @bhadpodcast on Twitter, check us out! https://t.co/GH50sjTHF8|1|Wed Feb 17 01:41:10 +0000 2016
@swervewilkinson: @OVERD0SEJACKS i love u so much|1|Wed Feb 17 01:41:10 +0000 2016
"""I was uninspired ever since Lauryn Hill retired."""|0|Wed Feb 17 01:41:10 +0000 2016
3. Relationship Status ? ( I'm Single Asf)|0|Wed Feb 17 01:41:10 +0000 2016
"Won't lie, I read that as ""planet-eating"" https://t.co/wvgTofSuBs"|0|Wed Feb 17 01:41:10 +0000 2016
I've been using https://t.co/5hV7fy1Xyn to get millions of gold and elixir per hour in Clash of Clans. #clashofclans|0|Wed Feb 17 01:41:10 +0000 2016
Sophia is telling me about her brush with death this weekend|0|Wed Feb 17 01:41:10 +0000 2016
This incredible graphic shows all the firepower of Russia's fifth-generation jet https://t.co/VmITzB1M2L @businessinsider|0|Wed Feb 17 01:41:10 +0000 2016
@youngthug where the fuck is Ss3         |0|Wed Feb 17 01:41:10 +0000 2016
@abigailhaston: Thanks for the memories, even though they weren't so great.|3|Wed Feb 17 01:41:10 +0000 2016
@marlowepeyton Hi Marlowe. Just wanna say that you were awesome on #FreshOffTheBoat &amp; I can't wait 2 see more of Reba someday soon.        |0|Wed Feb 17 01:41:10 +0000 2016
"Her favorite chore.. ""helping"" fold the fitted sheets!!              #zazzledragon #derpface #babycat #gato #bestmeow #catso    https://t.co/YMtMRlVJWV"|0|Wed Feb 17 01:41:10 +0000 2016
https://t.co/IGzBsSpxJU  YES, this really happened and it may have been at your hospital. This is important. Thank you|0|Wed Feb 17 01:42:14 +0000 2016
@WhiteOneGeralt --few minutes, and a few extra coin, a barmaid approaches Geralt, letting out a sigh before putting the mug down and--|0|Wed Feb 17 01:42:14 +0000 2016
@moriahnicoleeee: You've got me puttin time in     |2|Wed Feb 17 01:42:14 +0000 2016
OMG TEUK EMCEE FOR GAON AWARDS|0|Wed Feb 17 01:42:14 +0000 2016
@megankelleyy only the best for my cats https://t.co/Rj3SuO6ybY|0|Wed Feb 17 01:42:14 +0000 2016
@__toriSinclair: I really do have a good heart but my attitude    |1|Wed Feb 17 01:42:14 +0000 2016
@JacobWUpdates: Jacob skyped with @WlLDLIFEMATT tonight because she won the Tunespeak grand prize from his contest a few months ago|1|Wed Feb 17 01:42:14 +0000 2016
But listen, call yourself Bat-Chick, Knightbat, or Black Robin- the point is, don't forget- you have a family.|0|Wed Feb 17 01:42:14 +0000 2016
@chey_stott I keep a very low profile.  And it appears to be working for me...  : )|0|Wed Feb 17 01:42:14 +0000 2016
Next up, @AlanWunsche talking about doing a demo https://t.co/BPKaOnjZdI|0|Wed Feb 17 01:42:14 +0000 2016
"@Kockenlocker: #PLLChat ""Watch your step."""|5|Wed Feb 17 01:42:14 +0000 2016
@Kwanedra: I seriously don't understand why y'all hoes need help with maintenance of your body|1|Wed Feb 17 01:42:14 +0000 2016
Not even 9 and I'm about to slump     |0|Wed Feb 17 01:42:14 +0000 2016
@RosaBrighid You look good in red|0|Wed Feb 17 01:42:14 +0000 2016
Oh nice! Enjoy @_iJanae! I wish someone got me this thing at my shower https://t.co/7yP0tVxmOB|0|Wed Feb 17 01:42:14 +0000 2016
@FiveTwelveGB: _RT_Follow and retweet for a chance to win this Minimal wear AWP Redline. Giveaway is at 500 followers.  https://t.co/8Dx   |2|Wed Feb 17 01:42:14 +0000 2016
wtf happened to Kim's other kid she literally gave birth said his name then never brought him up ever again|0|Wed Feb 17 01:42:14 +0000 2016
@breekeef: Bitches can't even afford the fabric.  https://t.co/aiFn6IzhQq|5|Wed Feb 17 01:42:14 +0000 2016
@geshepjr: Jesus has all the creative and sustaining power to handle whatever you   re facing.|6|Wed Feb 17 01:42:14 +0000 2016
